,service_date,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,route_bin
stop_sequence,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,
2972,2018-12-19,36660.0,36960.0,37320.0,37620.0,37980.0,38400.0,38700.0,39360.0,39420.0,Early,On Time,Early,On Time,Early,Early,Early,Early,Early,1900-01-01 10:00:00
2973,2018-12-19,38340.0,38640.0,39000.0,39300.0,39720.0,40140.0,40440.0,41100.0,41160.0,Early,Early,Early,Early,Early,Early,Early,Early,Late,1900-01-01 10:30:00
2974,2018-12-19,40020.0,40320.0,40680.0,40980.0,41400.0,41820.0,42120.0,42780.0,42840.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:00:00
2975,2018-12-19,41820.0,42120.0,42480.0,42780.0,43200.0,43620.0,43920.0,44580.0,44640.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 11:30:00
2976,2018-12-19,43620.0,43920.0,44280.0,44580.0,45000.0,45420.0,45720.0,46380.0,46440.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 12:00:00
2977,2018-12-19,45420.0,45720.0,46080.0,46380.0,46800.0,47220.0,47520.0,48180.0,48240.0,Late,Late,Late,Late,Late,Late,Late,On Time,On Time,1900-01-01 12:30:00
2978,2018-12-19,47220.0,47520.0,47880.0,48180.0,48600.0,49020.0,49320.0,49980.0,50040.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 13:00:00
2979,2018-12-19,49020.0,49320.0,49680.0,49980.0,50400.0,50820.0,51120.0,51780.0,51840.0,On Time,On Time,On Time,Late,On Time,Late,Late,Late,Late,1900-01-01 13:30:00
2980,2018-12-19,50640.0,50940.0,51300.0,51600.0,52020.0,52440.0,52740.0,53400.0,53460.0,Late,Late,Late,Late,Late,On Time,Late,On Time,On Time,1900-01-01 14:00:00
2981,2018-12-19,52800.0,53100.0,53460.0,53760.0,54180.0,54600.0,54900.0,55560.0,55620.0,Early,On Time,Early,On Time,Early,Early,Early,Early,Early,1900-01-01 14:30:00
2982,2018-12-19,54960.0,55260.0,55620.0,55920.0,56340.0,56760.0,57060.0,57720.0,57780.0,Early,On Time,Early,On Time,On Time,Late,Late,On Time,On Time,1900-01-01 15:00:00
2983,2018-12-19,56340.0,56640.0,57000.0,57300.0,57720.0,58140.0,58440.0,59100.0,59160.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 15:30:00
2984,2018-12-19,58020.0,58320.0,58680.0,58980.0,59400.0,59820.0,60120.0,60780.0,60840.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:00:00
2985,2018-12-19,60420.0,60720.0,61080.0,61440.0,61980.0,62340.0,62820.0,63240.0,63300.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:30:00
2986,2018-12-19,61860.0,62160.0,62520.0,62880.0,63420.0,63780.0,64260.0,64680.0,64740.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 17:00:00
2987,2018-12-19,63300.0,63600.0,63960.0,64320.0,64860.0,65220.0,65700.0,66120.0,66180.0,On Time,Late,On Time,Late,Late,Late,Late,On Time,On Time,1900-01-01 17:30:00
2988,2018-12-19,65700.0,66000.0,66360.0,66720.0,67080.0,67380.0,67620.0,67920.0,67980.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,1900-01-01 18:00:00
2989,2018-12-19,66660.0,66900.0,67260.0,67560.0,67920.0,68220.0,68460.0,68760.0,68820.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 18:30:00
2990,2018-12-19,68580.0,68820.0,69180.0,69480.0,69840.0,70140.0,70380.0,70680.0,70740.0,On Time,On Time,On Time,On Time,Late,Late,Late,Late,Late,1900-01-01 19:00:00
2991,2018-12-19,70380.0,70620.0,70980.0,71280.0,71640.0,71940.0,72180.0,72480.0,72540.0,Early,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 19:30:00
2992,2018-12-19,72000.0,72240.0,72600.0,72900.0,73260.0,73560.0,73800.0,74100.0,74160.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 20:00:00
2993,2018-12-19,73920.0,74160.0,74520.0,74820.0,75180.0,75480.0,75720.0,75960.0,76020.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 20:30:00
2994,2018-12-19,75960.0,76200.0,76440.0,76740.0,77100.0,77340.0,77580.0,77820.0,77880.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 21:00:00
2995,2018-12-19,77400.0,77640.0,77880.0,78180.0,78540.0,78780.0,79020.0,79260.0,79320.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 21:30:00
2996,2018-12-19,79620.0,79860.0,80100.0,80400.0,80760.0,81000.0,81240.0,81480.0,81600.0,Early,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 22:00:00
2997,2018-12-19,81180.0,81360.0,81600.0,81840.0,82080.0,82320.0,82560.0,82800.0,82920.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 22:30:00
2998,2018-12-19,83520.0,83700.0,83940.0,84180.0,84420.0,84660.0,84840.0,85020.0,85140.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 23:00:00
2999,2018-12-19,85080.0,85260.0,85440.0,85680.0,85920.0,86100.0,86280.0,86460.0,86580.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 23:30:00
3000,2018-12-19,86640.0,86820.0,87000.0,87240.0,87480.0,87660.0,87840.0,88020.0,88140.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-02 00:00:00
3001,2018-12-19,88200.0,88380.0,88560.0,88800.0,89040.0,89220.0,89400.0,89580.0,89700.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-02 00:30:00
3002,2018-12-20,21960.0,22140.0,22320.0,22500.0,22680.0,22860.0,23040.0,23280.0,23340.0,Early,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,1900-01-01 06:00:00
3003,2018-12-20,23700.0,23940.0,24120.0,24360.0,24660.0,24900.0,25080.0,25500.0,25560.0,On Time,Early,On Time,Early,Early,On Time,On Time,On Time,On Time,1900-01-01 06:30:00
3004,2018-12-20,25560.0,25800.0,25980.0,26220.0,26520.0,26760.0,26940.0,27420.0,27480.0,Early,Early,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 07:00:00
3005,2018-12-20,27300.0,27600.0,27960.0,28260.0,28560.0,28920.0,29220.0,29700.0,29760.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 07:30:00
3006,2018-12-20,28980.0,29280.0,29640.0,29940.0,30240.0,30600.0,30900.0,31380.0,31440.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 08:00:00
3007,2018-12-20,30600.0,30900.0,31260.0,31560.0,31860.0,32220.0,32520.0,33000.0,33060.0,Early,Early,Early,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 08:30:00
3008,2018-12-20,32880.0,33180.0,33540.0,33840.0,34140.0,34500.0,34800.0,35280.0,35340.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 09:00:00
3009,2018-12-20,34680.0,34980.0,35340.0,35640.0,35940.0,36300.0,36600.0,37080.0,37140.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 09:30:00
3010,2018-12-20,36660.0,36960.0,37320.0,37620.0,37980.0,38400.0,38700.0,39360.0,39420.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 10:00:00
3011,2018-12-20,38340.0,38640.0,39000.0,39300.0,39720.0,40140.0,40440.0,41100.0,41160.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 10:30:00
3012,2018-12-20,40020.0,40320.0,40680.0,40980.0,41400.0,41820.0,42120.0,42780.0,42840.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 11:00:00
3013,2018-12-20,41820.0,42120.0,42480.0,42780.0,43200.0,43620.0,43920.0,44580.0,44640.0,On Time,Late,Late,Late,Late,Late,Late,On Time,On Time,1900-01-01 11:30:00
3014,2018-12-20,43620.0,43920.0,44280.0,44580.0,45000.0,45420.0,45720.0,46380.0,46440.0,On Time,On Time,On Time,Late,Late,On Time,Late,On Time,On Time,1900-01-01 12:00:00
3015,2018-12-20,45420.0,45720.0,46080.0,46380.0,46800.0,47220.0,47520.0,48180.0,48240.0,On Time,Late,On Time,Late,On Time,On Time,On Time,Early,Early,1900-01-01 12:30:00
3016,2018-12-20,47220.0,47520.0,47880.0,48180.0,48600.0,49020.0,49320.0,49980.0,50040.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 13:00:00
3017,2018-12-20,49020.0,49320.0,49680.0,49980.0,50400.0,50820.0,51120.0,51780.0,51840.0,On Time,On Time,On Time,On Time,On Time,Early,Late,On Time,On Time,1900-01-01 13:30:00
3018,2018-12-20,50640.0,50940.0,51300.0,51600.0,52020.0,52440.0,52740.0,53400.0,53460.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:00:00
3019,2018-12-20,52800.0,53100.0,53460.0,53760.0,54180.0,54600.0,54900.0,55560.0,55620.0,Early,On Time,Early,On Time,On Time,Early,Early,Early,Early,1900-01-01 14:30:00
3020,2018-12-20,54240.0,54540.0,54900.0,55200.0,55620.0,56040.0,56340.0,57000.0,57060.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 15:00:00
3021,2018-12-20,56340.0,56640.0,57000.0,57300.0,57720.0,58140.0,58440.0,59100.0,59160.0,On Time,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 15:30:00
3022,2018-12-20,58980.0,59280.0,59640.0,59940.0,60360.0,60780.0,61080.0,61500.0,61560.0,On Time,On Time,On Time,Late,On Time,On Time,On Time,Late,Late,1900-01-01 16:00:00
3023,2018-12-20,59460.0,59760.0,60120.0,60420.0,60840.0,61260.0,61740.0,62160.0,62220.0,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,On Time,1900-01-01 16:30:00
3024,2018-12-20,61380.0,61680.0,62040.0,62400.0,62940.0,63300.0,63780.0,64200.0,64260.0,Late,Late,Late,Late,On Time,On Time,Early,On Time,On Time,1900-01-01 17:00:00
3025,2018-12-20,63780.0,64080.0,64440.0,64800.0,65340.0,65700.0,66180.0,66600.0,66660.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:30:00
3026,2018-12-20,65220.0,65520.0,65880.0,66240.0,66720.0,67020.0,67260.0,67560.0,67620.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 18:00:00
3027,2018-12-20,66660.0,66900.0,67260.0,67560.0,67920.0,68220.0,68460.0,68760.0,68820.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,On Time,1900-01-01 18:30:00
3028,2018-12-20,68580.0,68820.0,69180.0,69480.0,69840.0,70140.0,70380.0,70680.0,70740.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 19:00:00
3029,2018-12-20,70380.0,70620.0,70980.0,71280.0,71640.0,71940.0,72180.0,72480.0,72540.0,Early,On Time,Early,Early,Early,On Time,On Time,On Time,On Time,1900-01-01 19:30:00
3030,2018-12-20,72000.0,72240.0,72600.0,72900.0,73260.0,73560.0,73800.0,74100.0,74160.0,On Time,On Time,Early,On Time,On Time,Early,On Time,On Time,On Time,1900-01-01 20:00:00
3031,2018-12-20,73920.0,74160.0,74520.0,74820.0,75180.0,75480.0,75720.0,75960.0,76020.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 20:30:00
3032,2018-12-20,76680.0,76920.0,77160.0,77460.0,77820.0,78060.0,78300.0,78540.0,78600.0,Early,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 21:00:00
3033,2018-12-20,77400.0,77640.0,77880.0,78180.0,78540.0,78780.0,79020.0,79260.0,79320.0,On Time,On Time,On Time,On Time,Early,Early,On Time,On Time,On Time,1900-01-01 21:30:00
3034,2018-12-20,79620.0,79860.0,80100.0,80400.0,80760.0,81000.0,81240.0,81480.0,81600.0,Early,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 22:00:00
3035,2018-12-20,81180.0,81360.0,81600.0,81840.0,82080.0,82320.0,82560.0,82800.0,82920.0,Early,On Time,On Time,Early,Early,Early,On Time,On Time,Early,1900-01-01 22:30:00
3036,2018-12-20,83520.0,83700.0,83940.0,84180.0,84420.0,84660.0,84840.0,85020.0,85140.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 23:00:00
3037,2018-12-20,85080.0,85260.0,85440.0,85680.0,85920.0,86100.0,86280.0,86460.0,86580.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 23:30:00
3038,2018-12-20,86640.0,86820.0,87000.0,87240.0,87480.0,87660.0,87840.0,88020.0,88140.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-02 00:00:00
3039,2018-12-20,88200.0,88380.0,88560.0,88800.0,89040.0,89220.0,89400.0,89580.0,89700.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-02 00:30:00
3040,2018-12-21,21960.0,22140.0,22320.0,22500.0,22680.0,22860.0,23040.0,23280.0,23340.0,Early,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,1900-01-01 06:00:00
3041,2018-12-21,23700.0,23940.0,24120.0,24360.0,24660.0,24900.0,25080.0,25500.0,25560.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 06:30:00
3042,2018-12-21,25560.0,25800.0,25980.0,26220.0,26520.0,26760.0,26940.0,27420.0,27480.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,1900-01-01 07:00:00
3043,2018-12-21,27300.0,27600.0,27960.0,28260.0,28560.0,28920.0,29220.0,29700.0,29760.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 07:30:00
3044,2018-12-21,28980.0,29280.0,29640.0,29940.0,30240.0,30600.0,30900.0,31380.0,31440.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 08:00:00
3045,2018-12-21,30600.0,30900.0,31260.0,31560.0,31860.0,32220.0,32520.0,33000.0,33060.0,On Time,On Time,On Time,Late,Late,Late,On Time,On Time,On Time,1900-01-01 08:30:00
3046,2018-12-21,32880.0,33180.0,33540.0,33840.0,34140.0,34500.0,34800.0,35280.0,35340.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 09:00:00
3047,2018-12-21,34680.0,34980.0,35340.0,35640.0,35940.0,36300.0,36600.0,37080.0,37140.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 09:30:00
3048,2018-12-21,36660.0,36960.0,37320.0,37620.0,37980.0,38400.0,38700.0,39360.0,39420.0,On Time,On Time,Late,Late,Late,Late,Late,On Time,On Time,1900-01-01 10:00:00
3049,2018-12-21,38340.0,38640.0,39000.0,39300.0,39720.0,40140.0,40440.0,41100.0,41160.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 10:30:00
3050,2018-12-21,40020.0,40320.0,40680.0,40980.0,41400.0,41820.0,42120.0,42780.0,42840.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 11:00:00
3051,2018-12-21,41820.0,42120.0,42480.0,42780.0,43200.0,43620.0,43920.0,44580.0,44640.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 11:30:00
3052,2018-12-21,43620.0,43920.0,44280.0,44580.0,45000.0,45420.0,45720.0,46380.0,46440.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
3053,2018-12-21,45420.0,45720.0,46080.0,46380.0,46800.0,47220.0,47520.0,48180.0,48240.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:30:00
3054,2018-12-21,47220.0,47520.0,47880.0,48180.0,48600.0,49020.0,49320.0,49980.0,50040.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
3055,2018-12-21,49020.0,49320.0,49680.0,49980.0,50400.0,50820.0,51120.0,51780.0,51840.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:30:00
3056,2018-12-21,50640.0,50940.0,51300.0,51600.0,52020.0,52440.0,52740.0,53400.0,53460.0,On Time,Late,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 14:00:00
3057,2018-12-21,52800.0,53100.0,53460.0,53760.0,54180.0,54600.0,54900.0,55560.0,55620.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 14:30:00
3058,2018-12-21,54240.0,54540.0,54900.0,55200.0,55620.0,56040.0,56340.0,57000.0,57060.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,1900-01-01 15:00:00
3059,2018-12-21,56340.0,56640.0,57000.0,57300.0,57720.0,58140.0,58440.0,59100.0,59160.0,On Time,On Time,Early,Early,On Time,Early,Early,Early,Early,1900-01-01 15:30:00
3060,2018-12-21,58020.0,58320.0,58680.0,58980.0,59400.0,59820.0,60120.0,60780.0,60840.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 16:00:00
3061,2018-12-21,59460.0,59760.0,60120.0,60420.0,60840.0,61260.0,61740.0,62160.0,62220.0,On Time,Late,Late,Late,Late,Late,On Time,On Time,On Time,1900-01-01 16:30:00
3062,2018-12-21,61380.0,61680.0,62040.0,62400.0,62940.0,63300.0,63780.0,64200.0,64260.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 17:00:00
3063,2018-12-21,63300.0,63600.0,63960.0,64320.0,64860.0,65220.0,65700.0,66120.0,66180.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:30:00
3064,2018-12-21,65220.0,65520.0,65880.0,66240.0,66720.0,67020.0,67260.0,67560.0,67620.0,On Time,On Time,On Time,On Time,Early,On Time,On Time,On Time,On Time,1900-01-01 18:00:00
3065,2018-12-21,67140.0,67380.0,67740.0,68040.0,68400.0,68700.0,68940.0,69240.0,69300.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 18:30:00
3066,2018-12-21,68580.0,68820.0,69180.0,69480.0,69840.0,70140.0,70380.0,70680.0,70740.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 19:00:00
3067,2018-12-21,70380.0,70620.0,70980.0,71280.0,71640.0,71940.0,72180.0,72480.0,72540.0,Early,On Time,Early,Early,Early,Early,On Time,Early,Early,1900-01-01 19:30:00
3068,2018-12-21,72600.0,72840.0,73200.0,73500.0,73860.0,74160.0,74400.0,74700.0,74760.0,On Time,On Time,On Time,Early,On Time,On Time,On Time,On Time,On Time,1900-01-01 20:00:00
3069,2018-12-21,73920.0,74160.0,74520.0,74820.0,75180.0,75480.0,75720.0,75960.0,76020.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 20:30:00
3070,2018-12-21,76680.0,76920.0,77160.0,77460.0,77820.0,78060.0,78300.0,78540.0,78600.0,Early,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 21:00:00
3071,2018-12-21,78120.0,78360.0,78600.0,78900.0,79260.0,79500.0,79740.0,79980.0,80040.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 21:30:00
3072,2018-12-21,79620.0,79860.0,80100.0,80400.0,80760.0,81000.0,81240.0,81480.0,81600.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 22:00:00
3073,2018-12-21,81180.0,81360.0,81600.0,81840.0,82080.0,82320.0,82560.0,82800.0,82920.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 22:30:00
3074,2018-12-21,83520.0,83700.0,83940.0,84180.0,84420.0,84660.0,84840.0,85020.0,85140.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 23:00:00
3075,2018-12-21,85080.0,85260.0,85440.0,85680.0,85920.0,86100.0,86280.0,86460.0,86580.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 23:30:00
3076,2018-12-21,86640.0,86820.0,87000.0,87240.0,87480.0,87660.0,87840.0,88020.0,88140.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,1900-01-02 00:00:00
3077,2018-12-21,88200.0,88380.0,88560.0,88800.0,89040.0,89220.0,89400.0,89580.0,89700.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-02 00:30:00
3078,2018-12-24,21900.0,22080.0,22260.0,22440.0,22680.0,22800.0,23040.0,23340.0,23640.0,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,Early,1900-01-01 06:00:00
3079,2018-12-24,23700.0,23880.0,24120.0,24420.0,24660.0,24900.0,25200.0,25560.0,25860.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 06:30:00
3080,2018-12-24,25560.0,25740.0,25980.0,26280.0,26520.0,26760.0,27060.0,27480.0,27780.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 07:00:00
3081,2018-12-24,27300.0,27540.0,27900.0,28260.0,28620.0,28920.0,29220.0,29640.0,29940.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 07:30:00
3082,2018-12-24,28980.0,29220.0,29580.0,29940.0,30300.0,30600.0,30900.0,31320.0,31620.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 08:00:00
3083,2018-12-24,30720.0,30960.0,31320.0,31680.0,32040.0,32340.0,32640.0,33060.0,33360.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 08:30:00
3084,2018-12-24,32460.0,32700.0,33060.0,33420.0,33780.0,34080.0,34380.0,34800.0,35100.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 09:00:00
3085,2018-12-24,34680.0,34920.0,35280.0,35640.0,36000.0,36300.0,36600.0,37020.0,37320.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 09:30:00
3086,2018-12-24,36540.0,36780.0,37140.0,37500.0,37860.0,38160.0,38460.0,38880.0,39180.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 10:00:00
3087,2018-12-24,38100.0,38340.0,38700.0,39060.0,39420.0,39720.0,40020.0,40440.0,40800.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 10:30:00
3088,2018-12-24,39600.0,39840.0,40200.0,40560.0,40920.0,41280.0,41640.0,42120.0,42480.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 11:00:00
3089,2018-12-24,42120.0,42420.0,42720.0,43080.0,43440.0,43800.0,44160.0,44640.0,45000.0,On Time,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 11:30:00
3090,2018-12-24,43800.0,44100.0,44400.0,44760.0,45120.0,45480.0,45840.0,46320.0,46680.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 12:00:00
3091,2018-12-24,45480.0,45780.0,46080.0,46440.0,46800.0,47160.0,47520.0,48000.0,48360.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 12:30:00
3092,2018-12-24,47220.0,47520.0,47820.0,48180.0,48540.0,48900.0,49260.0,49740.0,50100.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Late,1900-01-01 13:00:00
3093,2018-12-24,48960.0,49260.0,49560.0,49920.0,50280.0,50640.0,51000.0,51480.0,51900.0,On Time,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 13:30:00
3094,2018-12-24,50640.0,50940.0,51240.0,51600.0,52080.0,52500.0,52860.0,53340.0,53760.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 14:00:00
3095,2018-12-24,52800.0,53100.0,53460.0,53880.0,54420.0,54900.0,55260.0,55740.0,56160.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Late,1900-01-01 14:30:00
3096,2018-12-24,54240.0,54540.0,54900.0,55320.0,55860.0,56340.0,56700.0,57180.0,57600.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 15:00:00
3097,2018-12-24,56340.0,56640.0,57000.0,57420.0,57960.0,58440.0,58800.0,59280.0,59700.0,Late,Late,On Time,Early,Early,Early,Early,Early,Late,1900-01-01 15:30:00
3098,2018-12-24,58020.0,58320.0,58680.0,59100.0,59640.0,60120.0,60480.0,60960.0,61380.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 16:00:00
3099,2018-12-24,59640.0,59940.0,60300.0,60720.0,61260.0,61740.0,62100.0,62580.0,63000.0,Early,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 16:30:00
3100,2018-12-24,61200.0,61500.0,61860.0,62280.0,62820.0,63300.0,63660.0,64140.0,64560.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Late,1900-01-01 17:00:00
3101,2018-12-24,63300.0,63600.0,63960.0,64380.0,64920.0,65400.0,65760.0,66240.0,66660.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 17:30:00
3102,2018-12-24,64920.0,65220.0,65580.0,66000.0,66540.0,67020.0,67380.0,67680.0,68040.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 18:00:00
3103,2018-12-24,66600.0,66900.0,67260.0,67620.0,68040.0,68400.0,68700.0,69000.0,69360.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 18:30:00
3104,2018-12-24,69360.0,69660.0,69960.0,70260.0,70680.0,71040.0,71280.0,71520.0,71760.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 19:00:00
3105,2018-12-24,70380.0,70680.0,70980.0,71280.0,71580.0,71880.0,72120.0,72360.0,72600.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 19:30:00
3106,2018-12-24,72000.0,72240.0,72480.0,72780.0,73080.0,73380.0,73620.0,73860.0,74100.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 20:00:00
3107,2018-12-24,74580.0,74820.0,75060.0,75360.0,75660.0,75960.0,76200.0,76440.0,76680.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 20:30:00
3108,2018-12-24,75960.0,76200.0,76440.0,76740.0,77040.0,77340.0,77580.0,77820.0,78060.0,On Time,On Time,On Time,Early,Early,Early,Early,On Time,Early,1900-01-01 21:00:00
3109,2018-12-24,77400.0,77640.0,77880.0,78180.0,78480.0,78780.0,79020.0,79260.0,79500.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 21:30:00
3110,2018-12-24,79620.0,79860.0,80100.0,80400.0,80700.0,81000.0,81240.0,81480.0,81720.0,On Time,On Time,On Time,On Time,Early,Early,Early,Early,Early,1900-01-01 22:00:00
