,service_date,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,scheduled,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,timeliness,route_bin
stop_sequence,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,
1225,2019-04-22,30240.0,30300.0,30720.0,31080.0,31440.0,31740.0,32100.0,32340.0,32640.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,1900-01-01 08:20:00
1226,2019-04-22,31320.0,31380.0,31800.0,32160.0,32520.0,32820.0,33180.0,33420.0,33720.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,On Time,1900-01-01 08:40:00
1227,2019-04-22,32460.0,32520.0,32940.0,33240.0,33600.0,33900.0,34260.0,34500.0,34800.0,Early,On Time,On Time,Late,On Time,Late,Late,Late,Late,1900-01-01 09:00:00
1228,2019-04-22,33660.0,33720.0,34140.0,34440.0,34800.0,35100.0,35460.0,35700.0,36000.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,On Time,1900-01-01 09:20:00
1229,2019-04-22,34860.0,34920.0,35340.0,35640.0,36000.0,36300.0,36660.0,36900.0,37200.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,1900-01-01 09:40:00
1230,2019-04-22,36480.0,36540.0,36960.0,37260.0,37620.0,37920.0,38280.0,38520.0,38820.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 10:00:00
1231,2019-04-22,37320.0,37380.0,37800.0,38100.0,38460.0,38760.0,39120.0,39360.0,39660.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 10:20:00
1232,2019-04-22,39000.0,39060.0,39480.0,39780.0,40140.0,40440.0,40800.0,41040.0,41340.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:40:00
1233,2019-04-22,39840.0,39900.0,40320.0,40620.0,40980.0,41280.0,41640.0,41880.0,42180.0,Late,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 11:00:00
1234,2019-04-22,41520.0,41580.0,42000.0,42300.0,42660.0,42960.0,43320.0,43560.0,43860.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 11:20:00
1235,2019-04-22,42360.0,42420.0,42840.0,43140.0,43500.0,43800.0,44160.0,44400.0,44700.0,On Time,On Time,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 11:40:00
1236,2019-04-22,43200.0,43260.0,43680.0,43980.0,44340.0,44640.0,45000.0,45240.0,45540.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
1237,2019-04-22,44880.0,44940.0,45360.0,45660.0,46020.0,46320.0,46680.0,46920.0,47220.0,Early,Early,On Time,Early,Early,Early,Early,Early,Late,1900-01-01 12:20:00
1238,2019-04-22,45720.0,45780.0,46200.0,46500.0,46860.0,47160.0,47520.0,47760.0,48060.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:40:00
1239,2019-04-22,47400.0,47460.0,47880.0,48180.0,48540.0,48840.0,49200.0,49440.0,49740.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
1240,2019-04-22,48240.0,48300.0,48720.0,49020.0,49380.0,49680.0,50040.0,50280.0,50640.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 13:20:00
1241,2019-04-22,49920.0,49980.0,50400.0,50700.0,51120.0,51480.0,51900.0,52140.0,52500.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:40:00
1242,2019-04-22,51480.0,51540.0,52020.0,52320.0,52740.0,53100.0,53520.0,53760.0,54120.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:00:00
1243,2019-04-22,52200.0,52260.0,52740.0,53040.0,53460.0,53820.0,54240.0,54480.0,54840.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 14:20:00
1244,2019-04-22,52920.0,52980.0,53460.0,53760.0,54180.0,54540.0,54960.0,55200.0,55560.0,On Time,Late,Late,Late,Late,On Time,On Time,On Time,Early,1900-01-01 14:40:00
1245,2019-04-22,54240.0,54300.0,54780.0,55080.0,55500.0,55860.0,56280.0,56520.0,56880.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 15:00:00
1246,2019-04-22,55500.0,55560.0,56040.0,56340.0,56760.0,57120.0,57540.0,57780.0,58140.0,Late,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 15:20:00
1247,2019-04-22,56460.0,56520.0,57000.0,57300.0,57720.0,58080.0,58500.0,58740.0,59100.0,On Time,On Time,Late,Late,Late,On Time,Late,Late,On Time,1900-01-01 15:40:00
1248,2019-04-22,57900.0,57960.0,58440.0,58740.0,59160.0,59520.0,59940.0,60180.0,60540.0,On Time,On Time,Late,Late,Late,Late,On Time,Late,On Time,1900-01-01 16:00:00
1249,2019-04-22,58860.0,58920.0,59400.0,59700.0,60120.0,60480.0,60900.0,61140.0,61500.0,On Time,On Time,Late,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 16:20:00
1250,2019-04-22,60420.0,60480.0,60960.0,61260.0,61680.0,62040.0,62460.0,62700.0,63060.0,On Time,On Time,On Time,Early,Early,Early,On Time,Late,On Time,1900-01-01 16:40:00
1251,2019-04-22,61440.0,61500.0,61980.0,62280.0,62700.0,63060.0,63480.0,63720.0,64080.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:00:00
1252,2019-04-22,62520.0,62580.0,63060.0,63360.0,63780.0,64140.0,64560.0,64800.0,65160.0,Early,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:20:00
1253,2019-04-22,63600.0,63660.0,64140.0,64440.0,64860.0,65220.0,65640.0,65880.0,66240.0,Late,Late,Late,Late,On Time,Late,Late,Late,Late,1900-01-01 17:40:00
1254,2019-04-24,25200.0,25260.0,25680.0,25980.0,26280.0,26520.0,26880.0,27120.0,27420.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 07:00:00
1255,2019-04-24,26820.0,26880.0,27300.0,27660.0,28020.0,28320.0,28680.0,28920.0,29220.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 07:20:00
1256,2019-04-24,28560.0,28620.0,29040.0,29400.0,29760.0,30060.0,30420.0,30660.0,30960.0,On Time,On Time,Late,On Time,Late,Late,Late,Late,Late,1900-01-01 07:40:00
1257,2019-04-24,29100.0,29160.0,29580.0,29940.0,30300.0,30600.0,30960.0,31200.0,31500.0,Early,On Time,On Time,On Time,On Time,Late,Late,Late,On Time,1900-01-01 08:00:00
1258,2019-04-24,30240.0,30300.0,30720.0,31080.0,31440.0,31740.0,32100.0,32340.0,32640.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 08:20:00
1259,2019-04-24,31320.0,31380.0,31800.0,32160.0,32520.0,32820.0,33180.0,33420.0,33720.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:40:00
1260,2019-04-24,32460.0,32520.0,32940.0,33240.0,33600.0,33900.0,34260.0,34500.0,34800.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,On Time,1900-01-01 09:00:00
1261,2019-04-24,34260.0,34320.0,34740.0,35040.0,35400.0,35700.0,36060.0,36300.0,36600.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:20:00
1262,2019-04-24,34860.0,34920.0,35340.0,35640.0,36000.0,36300.0,36660.0,36900.0,37200.0,Early,Early,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 09:40:00
1263,2019-04-24,36480.0,36540.0,36960.0,37260.0,37620.0,37920.0,38280.0,38520.0,38820.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:00:00
1264,2019-04-24,37320.0,37380.0,37800.0,38100.0,38460.0,38760.0,39120.0,39360.0,39660.0,On Time,On Time,Late,Late,Late,On Time,Late,On Time,On Time,1900-01-01 10:20:00
1265,2019-04-24,39000.0,39060.0,39480.0,39780.0,40140.0,40440.0,40800.0,41040.0,41340.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:40:00
1266,2019-04-24,39840.0,39900.0,40320.0,40620.0,40980.0,41280.0,41640.0,41880.0,42180.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 11:00:00
1267,2019-04-24,41520.0,41580.0,42000.0,42300.0,42660.0,42960.0,43320.0,43560.0,43860.0,On Time,On Time,On Time,Late,On Time,On Time,Late,Late,On Time,1900-01-01 11:20:00
1268,2019-04-24,42360.0,42420.0,42840.0,43140.0,43500.0,43800.0,44160.0,44400.0,44700.0,On Time,Late,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 11:40:00
1269,2019-04-24,43200.0,43260.0,43680.0,43980.0,44340.0,44640.0,45000.0,45240.0,45540.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
1270,2019-04-24,44880.0,44940.0,45360.0,45660.0,46020.0,46320.0,46680.0,46920.0,47220.0,Early,Early,Early,Early,Early,Early,Early,Early,Late,1900-01-01 12:20:00
1271,2019-04-24,45720.0,45780.0,46200.0,46500.0,46860.0,47160.0,47520.0,47760.0,48060.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 12:40:00
1272,2019-04-24,47400.0,47460.0,47880.0,48180.0,48540.0,48840.0,49200.0,49440.0,49740.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
1273,2019-04-24,48240.0,48300.0,48720.0,49020.0,49380.0,49680.0,50040.0,50280.0,50640.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:20:00
1274,2019-04-24,49920.0,49980.0,50400.0,50700.0,51120.0,51480.0,51900.0,52140.0,52500.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:40:00
1275,2019-04-24,50700.0,50760.0,51240.0,51540.0,51960.0,52320.0,52740.0,52980.0,53340.0,On Time,Late,On Time,On Time,On Time,On Time,On Time,On Time,Late,1900-01-01 14:00:00
1276,2019-04-24,52200.0,52260.0,52740.0,53040.0,53460.0,53820.0,54240.0,54480.0,54840.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 14:20:00
1277,2019-04-24,52920.0,52980.0,53460.0,53760.0,54180.0,54540.0,54960.0,55200.0,55560.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 14:40:00
1278,2019-04-24,54240.0,54300.0,54780.0,55080.0,55500.0,55860.0,56280.0,56520.0,56880.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:00:00
1279,2019-04-24,55500.0,55560.0,56040.0,56340.0,56760.0,57120.0,57540.0,57780.0,58140.0,On Time,On Time,Late,Late,Late,On Time,Late,Late,On Time,1900-01-01 15:20:00
1280,2019-04-24,56460.0,56520.0,57000.0,57300.0,57720.0,58080.0,58500.0,58740.0,59100.0,Early,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 15:40:00
1281,2019-04-24,57900.0,57960.0,58440.0,58740.0,59160.0,59520.0,59940.0,60180.0,60540.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 16:00:00
1282,2019-04-24,58860.0,58920.0,59400.0,59700.0,60120.0,60480.0,60900.0,61140.0,61500.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:20:00
1283,2019-04-24,60420.0,60480.0,60960.0,61260.0,61680.0,62040.0,62460.0,62700.0,63060.0,On Time,On Time,Early,On Time,Late,Late,Late,Late,Late,1900-01-01 16:40:00
1284,2019-04-24,61440.0,61500.0,61980.0,62280.0,62700.0,63060.0,63480.0,63720.0,64080.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:00:00
1285,2019-04-24,62520.0,62580.0,63060.0,63360.0,63780.0,64140.0,64560.0,64800.0,65160.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:20:00
1286,2019-04-24,63600.0,63660.0,64140.0,64440.0,64860.0,65220.0,65640.0,65880.0,66240.0,On Time,On Time,Early,Early,Early,Early,Early,Early,Early,1900-01-01 17:40:00
1287,2019-04-29,25200.0,25260.0,25680.0,25980.0,26280.0,26520.0,26880.0,27120.0,27420.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 07:00:00
1288,2019-04-29,26820.0,26880.0,27300.0,27660.0,28020.0,28320.0,28680.0,28920.0,29220.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 07:20:00
1289,2019-04-29,27960.0,28020.0,28440.0,28800.0,29160.0,29460.0,29820.0,30060.0,30360.0,On Time,Late,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 07:40:00
1290,2019-04-29,29100.0,29160.0,29580.0,29940.0,30300.0,30600.0,30960.0,31200.0,31500.0,Early,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
1291,2019-04-29,30240.0,30300.0,30720.0,31080.0,31440.0,31740.0,32100.0,32340.0,32640.0,On Time,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 08:20:00
1292,2019-04-29,31320.0,31380.0,31800.0,32160.0,32520.0,32820.0,33180.0,33420.0,33720.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:40:00
1293,2019-04-29,32460.0,32520.0,32940.0,33240.0,33600.0,33900.0,34260.0,34500.0,34800.0,Early,Early,Early,Early,Early,Early,Early,Early,Early,1900-01-01 09:00:00
1294,2019-04-29,33660.0,33720.0,34140.0,34440.0,34800.0,35100.0,35460.0,35700.0,36000.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:20:00
1295,2019-04-29,34860.0,34920.0,35340.0,35640.0,36000.0,36300.0,36660.0,36900.0,37200.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 09:40:00
1296,2019-04-29,36480.0,36540.0,36960.0,37260.0,37620.0,37920.0,38280.0,38520.0,38820.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:00:00
1297,2019-04-29,37320.0,37380.0,37800.0,38100.0,38460.0,38760.0,39120.0,39360.0,39660.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 10:20:00
1298,2019-04-29,39000.0,39060.0,39480.0,39780.0,40140.0,40440.0,40800.0,41040.0,41340.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:40:00
1299,2019-04-29,39840.0,39900.0,40320.0,40620.0,40980.0,41280.0,41640.0,41880.0,42180.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 11:00:00
1300,2019-04-29,41520.0,41580.0,42000.0,42300.0,42660.0,42960.0,43320.0,43560.0,43860.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:20:00
1301,2019-04-29,42360.0,42420.0,42840.0,43140.0,43500.0,43800.0,44160.0,44400.0,44700.0,On Time,On Time,On Time,Late,On Time,On Time,On Time,On Time,Late,1900-01-01 11:40:00
1302,2019-04-29,43200.0,43260.0,43680.0,43980.0,44340.0,44640.0,45000.0,45240.0,45540.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
1303,2019-04-29,44880.0,44940.0,45360.0,45660.0,46020.0,46320.0,46680.0,46920.0,47220.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 12:20:00
1304,2019-04-29,45720.0,45780.0,46200.0,46500.0,46860.0,47160.0,47520.0,47760.0,48060.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:40:00
1305,2019-04-29,47400.0,47460.0,47880.0,48180.0,48540.0,48840.0,49200.0,49440.0,49740.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:00:00
1306,2019-04-29,48240.0,48300.0,48720.0,49020.0,49380.0,49680.0,50040.0,50280.0,50640.0,Late,Late,Late,Late,Late,On Time,Late,Late,On Time,1900-01-01 13:20:00
1307,2019-04-29,49920.0,49980.0,50400.0,50700.0,51120.0,51480.0,51900.0,52140.0,52500.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:40:00
1308,2019-04-29,50700.0,50760.0,51240.0,51540.0,51960.0,52320.0,52740.0,52980.0,53340.0,Late,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 14:00:00
1309,2019-04-29,52200.0,52260.0,52740.0,53040.0,53460.0,53820.0,54240.0,54480.0,54840.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 14:20:00
1310,2019-04-29,52920.0,52980.0,53460.0,53760.0,54180.0,54540.0,54960.0,55200.0,55560.0,On Time,On Time,On Time,On Time,Late,On Time,Late,On Time,On Time,1900-01-01 14:40:00
1311,2019-04-29,54240.0,54300.0,54780.0,55080.0,55500.0,55860.0,56280.0,56520.0,56880.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:00:00
1312,2019-04-29,55500.0,55560.0,56040.0,56340.0,56760.0,57120.0,57540.0,57780.0,58140.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 15:20:00
1313,2019-04-29,56460.0,56520.0,57000.0,57300.0,57720.0,58080.0,58500.0,58740.0,59100.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 15:40:00
1314,2019-04-29,57900.0,57960.0,58440.0,58740.0,59160.0,59520.0,59940.0,60180.0,60540.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 16:00:00
1315,2019-04-29,58860.0,58920.0,59400.0,59700.0,60120.0,60480.0,60900.0,61140.0,61500.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 16:20:00
1316,2019-04-29,60420.0,60480.0,60960.0,61260.0,61680.0,62040.0,62460.0,62700.0,63060.0,Early,On Time,On Time,On Time,Early,On Time,Late,Late,On Time,1900-01-01 16:40:00
1317,2019-04-29,61440.0,61500.0,61980.0,62280.0,62700.0,63060.0,63480.0,63720.0,64080.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:00:00
1318,2019-04-29,62520.0,62580.0,63060.0,63360.0,63780.0,64140.0,64560.0,64800.0,65160.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 17:20:00
1319,2019-04-29,63600.0,63660.0,64140.0,64440.0,64860.0,65220.0,65640.0,65880.0,66240.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 17:40:00
1320,2019-05-07,25200.0,25260.0,25680.0,25980.0,26280.0,26520.0,26880.0,27120.0,27420.0,On Time,On Time,On Time,Early,Early,Early,Early,Early,Early,1900-01-01 07:00:00
1321,2019-05-07,26820.0,26880.0,27300.0,27660.0,28020.0,28320.0,28680.0,28920.0,29220.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 07:20:00
1322,2019-05-07,27960.0,28020.0,28440.0,28800.0,29160.0,29460.0,29820.0,30060.0,30360.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 07:40:00
1323,2019-05-07,29100.0,29160.0,29580.0,29940.0,30300.0,30600.0,30960.0,31200.0,31500.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 08:00:00
1324,2019-05-07,30240.0,30300.0,30720.0,31080.0,31440.0,31740.0,32100.0,32340.0,32640.0,On Time,On Time,On Time,Late,Late,Late,Late,Late,Late,1900-01-01 08:20:00
1325,2019-05-07,31320.0,31380.0,31800.0,32160.0,32520.0,32820.0,33180.0,33420.0,33720.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 08:40:00
1326,2019-05-07,32460.0,32520.0,32940.0,33240.0,33600.0,33900.0,34260.0,34500.0,34800.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 09:00:00
1327,2019-05-07,33660.0,33720.0,34140.0,34440.0,34800.0,35100.0,35460.0,35700.0,36000.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:20:00
1328,2019-05-07,34860.0,34920.0,35340.0,35640.0,36000.0,36300.0,36660.0,36900.0,37200.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:40:00
1329,2019-05-07,36480.0,36540.0,36960.0,37260.0,37620.0,37920.0,38280.0,38520.0,38820.0,On Time,On Time,On Time,On Time,Early,Early,On Time,Early,Early,1900-01-01 10:00:00
1330,2019-05-07,37320.0,37380.0,37800.0,38100.0,38460.0,38760.0,39120.0,39360.0,39660.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:20:00
1331,2019-05-07,39000.0,39060.0,39480.0,39780.0,40140.0,40440.0,40800.0,41040.0,41340.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:40:00
1332,2019-05-07,39840.0,39900.0,40320.0,40620.0,40980.0,41280.0,41640.0,41880.0,42180.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 11:00:00
1333,2019-05-07,41520.0,41580.0,42000.0,42300.0,42660.0,42960.0,43320.0,43560.0,43860.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 11:20:00
1334,2019-05-07,42360.0,42420.0,42840.0,43140.0,43500.0,43800.0,44160.0,44400.0,44700.0,On Time,On Time,Late,Late,Late,On Time,On Time,On Time,On Time,1900-01-01 11:40:00
1335,2019-05-07,43200.0,43260.0,43680.0,43980.0,44340.0,44640.0,45000.0,45240.0,45540.0,On Time,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 12:00:00
1336,2019-05-07,44880.0,44940.0,45360.0,45660.0,46020.0,46320.0,46680.0,46920.0,47220.0,Early,Early,On Time,On Time,On Time,On Time,On Time,On Time,Late,1900-01-01 12:20:00
1337,2019-05-07,45720.0,45780.0,46200.0,46500.0,46860.0,47160.0,47520.0,47760.0,48060.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,1900-01-01 12:40:00
1338,2019-05-07,47400.0,47460.0,47880.0,48180.0,48540.0,48840.0,49200.0,49440.0,49740.0,Late,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 13:00:00
1339,2019-05-07,48240.0,48300.0,48720.0,49020.0,49380.0,49680.0,50040.0,50280.0,50640.0,On Time,Late,Late,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 13:20:00
1340,2019-05-07,49920.0,49980.0,50400.0,50700.0,51120.0,51480.0,51900.0,52140.0,52500.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 13:40:00
1341,2019-05-07,50700.0,50760.0,51240.0,51540.0,51960.0,52320.0,52740.0,52980.0,53340.0,Late,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 14:00:00
1342,2019-05-07,52200.0,52260.0,52740.0,53040.0,53460.0,53820.0,54240.0,54480.0,54840.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 14:20:00
1343,2019-05-07,52920.0,52980.0,53460.0,53760.0,54180.0,54540.0,54960.0,55200.0,55560.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 14:40:00
1344,2019-05-07,54240.0,54300.0,54780.0,55080.0,55500.0,55860.0,56280.0,56520.0,56880.0,On Time,On Time,On Time,On Time,On Time,Early,Early,Early,Early,1900-01-01 15:00:00
1345,2019-05-07,55500.0,55560.0,56040.0,56340.0,56760.0,57120.0,57540.0,57780.0,58140.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 15:20:00
1346,2019-05-07,56940.0,57000.0,57480.0,57780.0,58200.0,58560.0,58980.0,59220.0,59580.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 15:40:00
1347,2019-05-07,57900.0,57960.0,58440.0,58740.0,59160.0,59520.0,59940.0,60180.0,60540.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 16:00:00
1348,2019-05-07,58860.0,58920.0,59400.0,59700.0,60120.0,60480.0,60900.0,61140.0,61500.0,Late,Late,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 16:20:00
1349,2019-05-07,60420.0,60480.0,60960.0,61260.0,61680.0,62040.0,62460.0,62700.0,63060.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,On Time,1900-01-01 16:40:00
1350,2019-05-07,61440.0,61500.0,61980.0,62280.0,62700.0,63060.0,63480.0,63720.0,64080.0,On Time,On Time,On Time,On Time,On Time,On Time,Late,Late,On Time,1900-01-01 17:00:00
1351,2019-05-07,62520.0,62580.0,63060.0,63360.0,63780.0,64140.0,64560.0,64800.0,65160.0,On Time,On Time,On Time,On Time,On Time,Late,Late,Late,Late,1900-01-01 17:20:00
1352,2019-05-07,63600.0,63660.0,64140.0,64440.0,64860.0,65220.0,65640.0,65880.0,66240.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Late,1900-01-01 17:40:00
1353,2019-05-08,25200.0,25260.0,25680.0,25980.0,26280.0,26520.0,26880.0,27120.0,27420.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 07:00:00
1354,2019-05-08,26820.0,26880.0,27300.0,27660.0,28020.0,28320.0,28680.0,28920.0,29220.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,1900-01-01 07:20:00
1355,2019-05-08,28560.0,28620.0,29040.0,29400.0,29760.0,30060.0,30420.0,30660.0,30960.0,On Time,On Time,On Time,Late,On Time,Late,Late,Late,On Time,1900-01-01 07:40:00
1356,2019-05-08,29100.0,29160.0,29580.0,29940.0,30300.0,30600.0,30960.0,31200.0,31500.0,Early,On Time,On Time,On Time,On Time,On Time,Late,On Time,On Time,1900-01-01 08:00:00
1357,2019-05-08,30240.0,30300.0,30720.0,31080.0,31440.0,31740.0,32100.0,32340.0,32640.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,1900-01-01 08:20:00
1358,2019-05-08,31320.0,31380.0,31800.0,32160.0,32520.0,32820.0,33180.0,33420.0,33720.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 08:40:00
1359,2019-05-08,32460.0,32520.0,32940.0,33240.0,33600.0,33900.0,34260.0,34500.0,34800.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:00:00
1360,2019-05-08,33660.0,33720.0,34140.0,34440.0,34800.0,35100.0,35460.0,35700.0,36000.0,Late,Late,Late,Late,Late,Late,Late,Late,Late,1900-01-01 09:20:00
1361,2019-05-08,35640.0,35700.0,36120.0,36420.0,36780.0,37080.0,37440.0,37680.0,37980.0,On Time,Late,On Time,On Time,On Time,On Time,Early,Early,Early,1900-01-01 09:40:00
1362,2019-05-08,36480.0,36540.0,36960.0,37260.0,37620.0,37920.0,38280.0,38520.0,38820.0,On Time,On Time,On Time,On Time,On Time,On Time,On Time,Early,Early,1900-01-01 10:00:00
1363,2019-05-08,37320.0,37380.0,37800.0,38100.0,38460.0,38760.0,39120.0,39360.0,39660.0,On Time,On Time,Late,Late,Late,Late,Late,Late,On Time,1900-01-01 10:20:00
1364,2019-05-08,39000.0,39060.0,39480.0,39780.0,40140.0,40440.0,40800.0,41040.0,41340.0,On Time,On Time,Late,Late,Late,Late,Late,Late,Late,1900-01-01 10:40:00
